link,source,bias,topic,title,content
https://www.sankei.com/article/20241215-A2MCF5ER2ZNEPOKYRGE2VC5R3A/,sankei,right,Business,宿泊税は定率制に改め、富裕客からは高額徴収を　日本総合研究所主任研究員、高坂晶子氏,宿泊税は定率制に改め、富裕客からは高額徴収を　日本総合研究所主任研究員、高坂晶子氏自治体がホテルなどの宿泊者に課す「宿泊税」を導入したり、引き上げたりする動きが広がっている。観光客の集中によるオーバーツーリズム（観光公害）対策や、観光振興の財源を捻出する狙いがある。インバウンド（訪日外国人客）が増加傾向にあるなか、事業者側は一定の理解を示しつつも、税の使途などに疑問を抱くケースもある。宿泊税のあり方などについて日本総合研究所主任研究員の高坂晶子氏に話を聞いた。◇観光産業が地域経済にプラスの影響を与えることが、現実感を伴って受け入れられるなか、産業振興に充てる経費については各自治体も余裕がない。新しい財源を見つけたいと考え、宿泊税を導入する地域が増えているのではないか。日本が「観光立国」として（外国人観光客を積極的に）受け入れる方向にかじを切ったのは平成15年。それからまだ20年程度なので宿泊税の導入について、諸外国に比べて決して「遅れている」ということはない。宿泊税は、税額の計算がしやすいことから「定額制」が導入されることが多い。自治体ではない「特別徴収義務者」による徴収であるため、事務負担の軽減のため配慮されている。
https://www.sankei.com/article/20241215-DYHHQWFBHBOYRNNBMTBBQTJD5Q/,sankei,right,Business,末端構成員として、「年収の壁」に一言,末端構成員として、「年収の壁」に一言「この国は財務省、経団連、大手メディアに操られて、ひどい状況になりましたね」。行きつけの店で閑談に興じていると、おやじさんから急に「ディープステート（闇の政府）」の末端構成員のような扱いを受けて驚いた。記者になって二十数年、残念ながら日本を陰で操ったことなど一度もないが、実は三下の私ごときではうかがい知れない闇の集会が夜な夜な開かれているのかもしれない。与太話はさておき、長きにわたる日本経済の低迷は政・官・財・メディアが主導した消費税増税など「政策の失敗」にあるとの批判は根強い。この30年、日本人の賃金は上がらず、可処分所得は主要先進国で最低水準に落ち込んだ。財務省や財界を取材した身には陰謀論が過ぎるとは思うが、あながち根拠のない主張とはいえない。経済の活力をそいできた古い制度の一つが、パートで働く専業主婦を税制で優遇したことに端を発する「年収の壁」だ。就労調整が人手不足を助長すると長らく問題視されてきた中、総選挙の与党大敗を受けてにわかに動き出した。自民、公明、国民民主3党の協議では、与党側が「財源がない」「税収減に比べ経済効果が薄い」と政策変更を拒みたい時に政府が並べる定番の反論を繰り出している。いつもならああまた棚上げかという空気が漂うものの、今回は国民民主に「四の五の抜かすなら国会で法案を通さねえぞ！」という〝切り札〟があるから面白い。政府は予算を組むため毎年多額の国債を発行している。令和6年度当初予算では35・4兆円にも上る。財源の裏付けが不可欠なら、借金を元手にした毎年数十兆円規模の事業は廃止せねばなるまい。日本経済をより強く、国民生活をより豊かにする新規の歳出はためらうべきではないし、逆に効果が出ないのに惰性で続けている既存の事業は厳しく打ち切るべきだ。年収の壁はもともとが専業主婦の優遇制度だけに、控除を拡大すれば共働き世帯の不公平感を強めかねないという悩ましい問題はある。ただ、新型コロナウイルス禍で大半が貯金に回ったとされる単発の給付金とは異なり、継続的に所得が増えることによる可処分所得と個人消費の押し上げ効果は大きい。国民の手取りを増やすことが経済政策の優先課題だというのなら、ここは迷わず大胆に見直すべきだろう。末端構成員とはいえ言うべきことは言わねばならない。◇平成13年入社。地方支局を経て21年から経済部で財政金融やエネルギーなど主にマクロ経済を担当。令和6年5月から東京編集局副編集長として紙面の編集を担当。
https://www.sankei.com/article/20241214-YOL5CZKAFBJBVHOWQREDRU6T6M/,sankei,right,Business,地球温暖化で急増のシガテラ中毒、毒素の効率的な合成に成功　魚からの検出法開発に道開く,地球温暖化で急増のシガテラ中毒、毒素の効率的な合成に成功　魚からの検出法開発に道開く世界最大規模の自然毒による食中毒「シガテラ中毒」が、地球温暖化などの影響で拡大中だ。毒素を体に蓄積した魚を食べると発症し、死亡率は非常に低いが、温度感覚の異常などが起きる。治療法はなく、毒素の有無を簡単に調べる方法もない。毒素が自然界に微量しか存在しないため、対策の研究がなかなか進まないことが背景だが、東北大のチームが最近、毒素の効率的な合成に成功。毒素に敏感に反応する物質を作る研究が加速し、「毒魚」を見分けて中毒を防ぐ道が大きく開けそうだ。シガテラ中毒は熱帯、亜熱帯のサンゴ礁周辺で獲れた魚類を食べた際に起きる食中毒で、世界で年間2～6万人の患者が発生している。激しい下痢や吐き気、筋肉痛、かゆみなどに襲われるほか、温度感覚に異常をきたし、水に触れるとまるでドライアイスに触ったような冷たさを感じるドライアイスセンセーションを起こす人もいる。
https://www.sankei.com/article/20241213-EA7OAIHMTFMM7MFK2T4KEHJH7E/,sankei,right,Business,維新の吉村体制、前執行部と亀裂　与党との協議不調なら失点、「飲み食い政治」否定も軋轢,維新の吉村体制、前執行部と亀裂　与党との協議不調なら失点、「飲み食い政治」否定も軋轢令和6年度補正予算案の衆院採決を巡る混乱をきっかけに、日本維新の会の党内に亀裂が走っている。教育無償化推進に向けた与党との合意を理由に予算案賛成へ転じた判断に対し、執行部と距離を置く議員らは不信感を隠さない。与党と合意したのは実務者協議を始めるという内容にとどまり、「空手形」になる余地が否定できないからだ。交渉が不調に終われば、発足したばかりの吉村洋文代表体制にとって大きな失点となる。維新の青柳仁士政調会長は13日、自民党の小野寺五典、公明党の岡本三成両政調会長と会談し、教育無償化などを巡り意見交換した。青柳氏は会談後、実務者協議に関し「年内には必ずキックオフすると合意した」と記者団に説明した。
https://www.sankei.com/article/20241212-GKLEWBT4U5LX7GCAVM7DSVYXEY/,sankei,right,Business,独裁者の誤算は連鎖するか、軍人でも政治家でもない韓国とシリア大統領の失敗　宮家邦彦,独裁者の誤算は連鎖するか、軍人でも政治家でもない韓国とシリア大統領の失敗　宮家邦彦先日、2人の大統領の信じ難い誤算が世界を揺るがした。東アジアで韓国大統領が戒厳令を発令したかと思えば、中東ではシリアで政権が崩壊、大統領はロシアに亡命した。3年前筆者が予想した「世界が1930年代のごとく『勢い』と『偶然』と『判断ミス』により『政治誤算』を繰り返す時代」がついに始まったのか。それにしてもなぜいきなり戒厳令なのか。韓国の尹錫悦（ユンソンニョル）大統領は「血を吐くような心境」で野党側の動きは「内乱を画策する明らかな反国家行為」と断じたが、これを信じる韓国人は少ないだろう。野党側の動きは「反政府」行為ではあっても、決して「反国家」行為ではない。40年前ならともかく、21世紀の民主国家韓国の大統領が戒厳令発令とはおよそ尋常ではない。
https://www.sankei.com/article/20241212-KT75ZAKADBOEVFYBQVRRIOTMZU/,sankei,right,Business,選択的夫婦別姓論議のおかしな理屈　明治政府は庶民意識に合わせ同姓を選択,選択的夫婦別姓論議のおかしな理屈　明治政府は庶民意識に合わせ同姓を選択選択的夫婦別姓を巡る議論では、おかしな理屈、筋の通らない意見がもっともらしく飛び交っていると感じている。「前の姓を変えなければならないことで、ものすごくつらく悲しい思いを持っている人が大勢いることは決して忘れてはならない」例えば石破茂首相が5日の衆院予算委員会でこう述べ、選択的夫婦別姓制度の実現を求める意見に理解を示していた。
https://www.sankei.com/article/20241215-5GSLCPZFXZDY3MKR6VAQEPBVZM/,sankei,right,Politics,,日本に危機が訪れている。「リベラル」と称する左翼たちが推し進めようとしてきた「選択的夫婦別姓」が合法化される可能性が高まっている。衆院選で自民党が大敗した結果、衆院法務委員長に立憲民主党の西村智奈美氏が就任した。この人事の意図を、立憲民主党の野田佳彦代表は次のように語っている。「（選択的夫婦別姓に関して）野党と公明党は賛成で、自民党の一部だけがずっと邪魔をしてきた。そろそろ決着をつける」野田氏の言葉を聞けば、選択的夫婦別姓に反対する私も、正しき革命を「邪魔」している一人と見做されているようだ。邪魔者か。結構だ。レッテルを貼られるのは構わない。しかし、私は断固として夫婦別姓に反対する。「選択的夫婦別姓」の実現を執拗（しつよう）に望む人も少ないが、強硬に反対する人も少ない。自分には無関係でも、「夫婦別姓を望む人だけの問題だ」と説かれた場合、強硬に反対する人が少ないのは当然のように思われる。「個人の自由に、他人が口を出すべきではない」という自由論が現代では常識とされているからだ。だが、ここに最大の罠がある。確かに、選択的夫婦別姓は夫婦には自由が認められる。しかし、子供はどうなるのか。夫婦別姓が実現すれば、それは必然的に「親子別姓」が実現し、場合によっては「兄弟別姓」が実現するだろう。選択的夫婦別姓の根本的な主張は、個人の自由に基づく。だが、生まれてきた子供たちが自分の姓を選択することは不可能だ。両親の姓のいずれかが本人の自由とは無関係に強制されることになる。親子別姓を強いられた子供たちの自由や権利についての議論がなされていないのは、あまりにも議論が横暴ではないか。公明党の竹谷とし子代表代行は、参院で次のように訴えた。「現行の旧姓の通称使用には限界があります。通称は法律上の姓ではないため、旧姓併記を拡大するだけでは解決できない課題が多数あります」これに対する石破茂首相の答えは曖昧だった。だが、彼はテレビ番組で選択的夫婦別姓について次のように語っていた。「夫婦が別姓になると家族が崩壊するとか、よく分からない理屈があるが、やらない理由がよく分からない」本当に理由が分からないのならば、石破首相は頭が悪すぎるが、私はそう思わない。ある程度、理性的な人間が「保守」を騙（かた）りながら、「親子別姓」「兄弟別姓」への道を歩もうとしている。自民党内にも、夫婦別姓賛成派が多数存在する。保守を騙る「エセ保守」によって、わが国が破壊されようとしている。LGBT法に続き、選択的夫婦別姓を実現すれば、保守の岩盤支持層は自民党を見限る。自民党はリベラル化によって必然的に消滅する。当然の帰結を見つめられない政治家があまりに情けない。狂瀾を既倒に廻らす（きょうらんをきとうにめぐらす＝形勢がすっかり傾いた状態を、元の状態に引き戻すことのたとえ）高市早苗政権に期待を寄せる所以（ゆえん）である。いわた・あつし1983年、静岡県生まれ。早稲田大学政治経済学部政治学科卒業、同大学院修士課程修了。大和大学准教授などを経て、現在、一般社団法人日本学術機構代表理事。専攻は政治哲学。著書に『興国と亡国―保守主義とリベラリズム』（かや書房）、『後に続くを信ず―特攻隊と日本人』（同）、『バカも休み休み言え！』（ワック）、『新版　日本人の歴史哲学～なぜ彼らは立ち上がったのか』（産経新聞出版）など多数。ユーチューブで「岩田温チャンネル」を配信中。
https://www.sankei.com/article/20241215-A2MCF5ER2ZNEPOKYRGE2VC5R3A/,sankei,right,Politics,宿泊税は定率制に改め、富裕客からは高額徴収を　日本総合研究所主任研究員、高坂晶子氏,宿泊税は定率制に改め、富裕客からは高額徴収を　日本総合研究所主任研究員、高坂晶子氏自治体がホテルなどの宿泊者に課す「宿泊税」を導入したり、引き上げたりする動きが広がっている。観光客の集中によるオーバーツーリズム（観光公害）対策や、観光振興の財源を捻出する狙いがある。インバウンド（訪日外国人客）が増加傾向にあるなか、事業者側は一定の理解を示しつつも、税の使途などに疑問を抱くケースもある。宿泊税のあり方などについて日本総合研究所主任研究員の高坂晶子氏に話を聞いた。◇観光産業が地域経済にプラスの影響を与えることが、現実感を伴って受け入れられるなか、産業振興に充てる経費については各自治体も余裕がない。新しい財源を見つけたいと考え、宿泊税を導入する地域が増えているのではないか。日本が「観光立国」として（外国人観光客を積極的に）受け入れる方向にかじを切ったのは平成15年。それからまだ20年程度なので宿泊税の導入について、諸外国に比べて決して「遅れている」ということはない。宿泊税は、税額の計算がしやすいことから「定額制」が導入されることが多い。自治体ではない「特別徴収義務者」による徴収であるため、事務負担の軽減のため配慮されている。
https://www.sankei.com/article/20241215-GRG5VDAJ4ZOIZKK5UFR5KROVDU/,sankei,right,Politics,宿泊税、導入する時期でも環境でもない　日本旅館協会宮城県支部長、阿部隆二郎氏,宿泊税、導入する時期でも環境でもない　日本旅館協会宮城県支部長、阿部隆二郎氏自治体がホテルなどの宿泊者に課す「宿泊税」を導入したり、引き上げたりする動きが広がっている。観光客の集中によるオーバーツーリズム（観光公害）対策や、観光振興の財源を捻出する狙いがある。インバウンド（訪日外国人客）が増加傾向にあるなか、事業者側は一定の理解を示しつつも、税の使途などに疑問を抱くケースもある。宿泊税のあり方などについて日本旅館協会宮城県支部長の阿部隆二郎氏に話を聞いた。◇宮城県は4年前、「宿泊事業者の経営環境が悪化したため」という理由で宿泊税導入を撤回した。日本旅館協会が令和5年に事業者にアンケートしたところ、3年半もの新型コロナウイルス禍で半数が債務超過だった。いうまでもなく、今も宿泊税を導入する時期でも環境でもない。インバウンドが増加しているというが、東北は日本全体の数％にしかすぎない。東京や西日本の都市部とは全く比較にならない。宿泊税を取り入れているのは、観光公害で地域住民の日常生活に支障をきたしている地域だけ。いまだ東日本大震災後の傷が癒えない被災地で、応援や支援で来ていただく利用者から新たな税金を徴収するのは本当に申し訳ない。旅行者にとって、宿泊施設を選ぶ最初の項目は宿泊代だ。東北の温泉宿で2食付きで1万数千円、素泊まりや閑散期には1万円以下のプランも提供する。私のホテルの周りにある民宿は6千～7千円の料金で営業している。宿泊税300円といえば5％。宮城県気仙沼市などは長期宿泊漁業従事者、鳴子温泉（同県大崎市）などは長期湯治客がいるが、1カ月ならその30倍。ある程度、施設側が負担をかぶらないと客が逃げる。
https://www.sankei.com/article/20241215-RF5WCGA755MNLESPTOZPFS7EDU/,sankei,right,Politics,宿泊税収で観光公害対策も可能　事業者にも恩恵　国学院大教授、小林裕和氏,宿泊税収で観光公害対策も可能　事業者にも恩恵　国学院大教授、小林裕和氏自治体がホテルなどの宿泊者に課す「宿泊税」を導入したり、引き上げたりする動きが広がっている。観光客の集中によるオーバーツーリズム（観光公害）対策や、観光振興の財源を捻出する狙いがある。インバウンド（訪日外国人客）が増加傾向にあるなか、事業者側は一定の理解を示しつつも、税の使途などに疑問を抱くケースもある。宿泊税のあり方などについて国学院大教授（観光学）の小林裕和氏に話を聞いた。◇平成29年に宿泊税を導入した大阪府は、これまで宿泊客1人につき、宿泊料金1泊7千円以上～2万円以上で100～300円を課税していたが、11月の条例改正により1泊5千円以上～2万円以上で200～500円と、課税対象の拡大と課税額の引き上げを行った。増える税収は、新型コロナウイルス禍前の水準まで増えた訪日外国人客や国内観光客の受け入れ環境の整備、都市の魅力向上にあてるとしている。国や自治体は近年、拡大する観光需要を経済成長や雇用の創出につなげようとしている。観光客の増加で住民生活が脅かされる観光公害が起きればそうした努力に水を差すことになるため、対策に税収を活用することは意義がある。京都市内ではすでに交通混雑などで問題となっている観光公害は、地下鉄などの交通網が発達している大阪市内ではまだ顕在化していないが、将来の発生を見越して対策をとることは重要だ。
https://www.sankei.com/article/20241215-6VVMSXTTRZNM7PR25IDHQCCZH4/,sankei,right,Politics,トランプ氏、駐日大使にジョージ・グラス氏を検討　第1次トランプ政権で駐ポルトガル大使,トランプ氏、駐日大使にジョージ・グラス氏を検討　第1次トランプ政権で駐ポルトガル大使【ワシントン＝坂本一之】米CBSニュース（電子版）は14日、トランプ次期米大統領が駐日大使に実業家のジョージ・グラス氏の起用を検討していると報じた。CBSニュースは3人の関係筋の話として、第1次トランプ政権で駐ポルトガル大使を務めたグラス氏が起用される可能性が高いとしている。グラス氏は大口献金者としてトランプ氏を支えてきた。
https://www.sankei.com/article/20241215-TUQE6XHUQBMXLBDXGFB47ZUCPU/,sankei,right,Politics,＜週間ベストセラー＞来年の予測が3冊ランクイン,＜週間ベストセラー＞来年の予測が3冊ランクイン＜12月4日　丸善丸の内本店調べ　経済・金融＞❶本当の自由を手に入れるお金の大学　改訂版両＠リベ大学長著（朝日新聞出版・1650円）❷国際金融植田健一・服部孝洋著（日本評論社・2640円）❸物価を考える渡辺努著（日経BP・1980円）❹世界と日本経済大予測　2025－26渡邉哲也著（PHP研究所・1705円）❺親子で学ぶ　どうしたらお金持ちになれるの？橘玲著（筑摩書房・1760円）❻億までの人　億からの人田中渓著（徳間書店・1870円）❼これからの日本の論点2025日本経済新聞社編（日本経済新聞出版・2200円）❽アクティビストと企業支配権市場大熊将八著（金融財政事情研究会・2420円）❾今さら聞けない投資の超基本泉美智子著（朝日新聞出版・1430円）❿2025年　日本はこうなる三菱UFJリサーチ＆コンサルティング編（東洋経済新報社・2200円）
https://www.sankei.com/article/20241215-6ODM3YPWKZMKTO23SF357ANM7E/,sankei,right,Politics,「トランプ大統領」再登場は日本の戦後を終わらせる,「トランプ大統領」再登場は日本の戦後を終わらせる12月10日の衆院予算委員会で、石破茂首相（自民党総裁）が唱える「アジア版NATO（北大西洋条約機構）」に関する質疑があった。自民党の中谷真一議員は、ロシアのウクライナ侵略が長期化し、イスラエルとハマス、ヒズボラとの間でも戦闘が拡大していること、さらには、既に第三次世界大戦が始まっているとの見解もあることを指摘しつつ、中華人民共和国の台湾侵攻の可能性を踏まえ、石破首相にアジア版NATOに関する意見を尋ねた。これに対し、石破首相は、戦争抑止のためにはバランス・オブ・パワーすなわち勢力均衡が必要だとした上で、米国の力が相対的に落ちていることを前提とし、その力をどこがどう補って均衡を維持するかということを考えるのは軍事を考える上で極めて当たり前のことだと応じた。いつもと同じで、その姿勢は評論家的であるが、言っていること自体には間違いはない。問題は、その「解」として、アジア版NATOが妥当かどうかという点にあるが、それについて石破首相は、憲法上どうか、能力的にどうかということを一つずつ積み上げて国会の議論に供するための準備をしている旨答弁したにとどまり、アジア版NATOとして具体的にどのようなものを構想しているかについては明らかにしないままだった。
https://www.sankei.com/article/20241215-OA2NURI4YNLD7FEQLWZN4Y7E5Y/,sankei,right,Politics,石破日誌14日（土）,石破日誌14日（土）【午前】7時43分、JR東京駅。10時26分、ひたち3号でJRいわき駅。11時23分、福島県双葉町の東京電力福島第1原発事故による帰還困難区域。視察。伊沢史朗町長から復興状況の説明。伊藤忠彦復興相、内堀雅雄知事同行。【午後】0時4分、同町の「浅野撚糸」双葉事業所。同所内の「KEY’s　CAFE　福島　双葉」で昼食。1時6分、同県大熊町の除染土壌の中間貯蔵施設。視察。40分、大熊、双葉両町の東電福島第1原発。原子炉建屋など視察。職員を激励。伊藤復興相、内堀知事同行。4時39分、報道各社のインタビュー。5時51分、JRいわき駅。8時44分、ひたち26号でJR東京駅。59分、東京・赤坂の衆院議員宿舎。
https://www.sankei.com/article/20241214-SVSFKUO7RZP5VPQPYCDMZDQIKI/,sankei,right,Politics,保育料の第1子無償化、少子化対策「一刻の猶予もない」　12月13日の会見で,保育料の第1子無償化、少子化対策「一刻の猶予もない」　12月13日の会見で「（先月22日から）都民の皆さまから未来の東京へのアイデアについて、意見募集を行ってきた。じつは今日が締め切りだったが、どんどん意見が寄せられており、来週（20日）まで続けることにした。これまで1万件超の意見をいただいている。特に10代、20代の若年層が多い。SNSなどのツールを用いた一つの成果だと思う」――10日の都議会で保育料の第1子無償化について、来年9月からの開始を目指して検討を加速させる旨を表明した「少子化対策は一刻の猶予もない。これまで都は結婚や出産がリスクではなく、希望や家族を持つことの喜びといった方向に進めていく必要があるということを常に考えて、いろいろと施策を進めてきた。これまでは第2子の保育料無償化だったが、これを一歩先に進める。第1子の無償化の中身も、基本的に同じ内容を念頭に検討する」――自民党都連の政治資金収支報告書不記載問題。知事の受け止めは「これは基本的に自民党が説明されること。詳細は承知していない」――政治資金パーティーは知事も知事が特別顧問を務める都民ファも開催している「都民ファも、私自身も基本的に法に基づいて適切に対応している」――自民、公明、国民民主が年収の壁引き上げで合意した「3党合意、交渉事だと思う。これからの流れについては注視していきたい」
https://www.sankei.com/article/20241214-YCZNYAMLCFOO7DRIDBMTRL6YWM/,sankei,right,Politics,次期5年の復興財源「過去5年を十分超えるものに」　石破首相が福島で表明,次期5年の復興財源「過去5年を十分超えるものに」　石破首相が福島で表明石破茂首相は14日、東京電力福島第一原発（福島県大熊町・双葉町）などを訪れ、東日本大震災からの復興状況を視察した。令和7年度で終了する第2期復興・創生期間後の復興財源について「次の5年間の全体の事業規模が、今までの5年間を十分に超えるものにしたい」と記者団に表明。除染土の県外処分に関し、関係閣僚会議を設けて検討を加速する方針も示した。首相は、避難者の帰還、生活環境の整備や産業・生業の再生を挙げ「次の5年は極めて重要な期間で、今までの5年間以上に財源を確保していかねばならない」と強調。「被災地に丁寧に寄り添い、最重要課題である福島の復興に最後まで責任を持ちたい」と語った。双葉町に進出した浅野撚糸（本社・岐阜県）の事業所を訪れ、雇用やにぎわい創出に向けた同様の取り組みを後押しする姿勢を示した。福島第一原発事故の除染作業で生じた除染土は最終処分までの間、大熊町・双葉町の中間貯蔵施設で貯蔵することとなっている。首相は双葉町の仮置き場も視察し、「2045年の3月までに県外最終処分する方針は単なる決意表明ではなく、法律に規定された国の責務だ」と記者団に強調した。（當銘梨夏）
https://www.sankei.com/article/20241214-WX35B2RBBBOADNVQEOSLLVLZWQ/,sankei,right,Politics,尹氏の「価値」外交崩壊がもたらす北東アジアの危機　ソウル支局長・桜井紀雄,尹氏の「価値」外交崩壊がもたらす北東アジアの危機　ソウル支局長・桜井紀雄韓国の尹錫悦（ユンソンニョル）大統領が軍部隊を国会に突入させた「非常戒厳」の宣布は、民主主義国家としての韓国の信用をおとしめ、自らを失脚させただけではない。尹氏が唱えた「自由民主主義の価値を共有する国同士の安全保障連携」という理念も大きく傷つけた。北東アジア安保への負の影響は避けられない。尹氏は韓国の外交・安保の殻を破ろうとした。北朝鮮の核・ミサイルの脅威から国を守るために日米との安保連携は不可欠だとの信念の下、対日関係改善を急いだ。野党が「自衛隊が朝鮮半島に進駐する」と国民の不安をあおろうとしても意に介さず、日米韓の共同防衛訓練を定例化させた。日米のインド太平洋戦略と共同歩調を取り、北大西洋条約機構（NATO）加盟各国とまで安保協力の幅を広げた。対北問題を進展させるため、米日中露という周辺4大国からの協力取り付けにきゅうきゅうとしてきた韓国の外交・安保政策を大転換させた。戒厳宣布と外交的成果は別だとの見方がある。ただ、尹氏は12日の談話で強調した。「私は就任以来、一瞬も個人的人気や地位にこだわったことはない。地位の保全を考えれば、戒厳宣布はなかった」。北朝鮮の脅威に対する危機感と世論を恐れずに信念を貫く政治姿勢が外交・安保策の大胆な転換を可能にした。その裏返しとして、国内の親北野党勢力に対する危機感と周囲の声を聞かずに突き進む姿勢が戒厳の背景にある現実は重い。野党は尹氏が中朝露を敵視し、日本と密着したと批判してきた。経済関係の深い中国との融和や対北対話を優先する野党が政権を取れば、朝鮮半島と台湾海峡での有事の同時進行に備えた日米との安保協力を前向きに進めるとは考えにくい。韓国外交は再び殻に閉じ籠もるだろう。中朝の脅威が急速に増す中、それがもたらす安保危機を日本政府は自覚しているだろうか。
https://www.sankei.com/article/20241214-KZXEMZ5VCZP3FASWB4Q3JXUYA4/,sankei,right,Politics,中谷防衛相、米軍在沖縄海兵隊のグアム移転開始を名護市長に伝達「可能な限り早期に移転」,中谷防衛相、米軍在沖縄海兵隊のグアム移転開始を名護市長に伝達「可能な限り早期に移転」沖縄県を訪問している中谷元・防衛相は14日、名護市内で渡具知武豊（とぐちたけとよ）市長と面談し、在日米軍再編に伴う在沖縄米海兵隊の米領グアム移転の第1弾として、沖縄県に駐留する米海兵隊の先遣隊が移転を始めたと伝えた。グアム移転はインド太平洋地域で日米同盟の抑止力を強化しつつ、沖縄の基地負担を軽減する狙いがある。米海兵隊の第3海兵機動展開部隊の後方支援要員約100人がグアム島の新基地「キャンプ・ブラズ」に移転。中谷氏は記者団に「今後、4千人以上の要員が移転する」と述べ、「可能な限り早期に移転できるよう、引き続き米側と協議を進める」とした。名護市の渡具知市長は「米軍基地が存在することによる負担軽減につながるものと思う」と評価した。中谷氏の沖縄訪問は防衛相就任後初めて。13日夜に沖縄入りし、14日は国立沖縄戦没者墓苑（糸満市）で献花した後、米軍那覇港湾施設（那覇市、那覇軍港）や那覇軍港の移設先である浦添市西海岸、米軍普天間飛行場（同県宜野湾市）の移設先の名護市辺野古などを視察した。15日には同県の玉城デニー知事のほか地元首長らと会談し、普天間飛行場の辺野古移設計画や南西諸島の防衛力強化などについて意見を交わす。防衛相が沖縄を訪れ、玉城知事と会談するのは今年2月以来となる。今年2月、木原稔防衛相（当時）は玉城知事との会談で「辺野古移設が唯一の解決策だと考えている」と理解を求めたが、玉城知事は「ただちに工事を中断し、対話に応じてもらいたい」と反対の立場を強調。15日の中谷氏との会談でも、玉城知事は改めて反対の立場を伝えるとみられる。（大竹直樹）
https://www.sankei.com/article/20241214-3GLFOU4ZTFEBRHY6QGPH3ATOBU/,sankei,right,Politics,,米誌タイムが12日に発表する毎年恒例の「パーソン・オブ・ザ・イヤー（今年の人）」にドナルド・トランプ次期大統領が選ばれるとニュースサイト、ポリティコが報じた。トランプ氏は来年1月の就任前に、ロシアのウクライナ侵略で続く戦争の終結を目指して各国首脳と会談するなど、外交を本格化させている。一方、日本の石破茂首相はトランプ氏の早期会談を実現できないままだ。こうしたなか、フジテレビと産経新聞が11日夜、安倍晋三元首相の昭恵夫人が今週末にも訪米し、トランプ氏と会談する方向で調整していると報じた。石破首相は安倍政権時代、後ろから弾を撃ち続けた人物である。ジャーナリストの長谷川幸洋氏は、石破政権下で高まる「日本の危機」に迫った。◇トランプ氏が7日、パリで開かれたノートルダム大聖堂の再建を祝う祝典に参加したのを機に、フランスのエマニュエル・マクロン大統領、ウクライナのウォロディミル・ゼレンスキー大統領と会談した。これで、石破首相はトランプ氏から排除された事実がはっきりした。最重要な同盟国である米国の大統領に会えないようでは、石破首相が何を語ろうとも、日本の将来は危うい。石破首相は11月、南米訪問の帰途に米国に立ち寄って、トランプ氏との会談をもくろんでいたが、実現しなかった。その際、首相周辺は「大統領は就任前に外国首脳とは会わない法律（ローガン法）がある」と説明していた。ところが、実は会っていた。今回だけではない。アルゼンチンのハビエル・ミレイ大統領とはフロリダで開かれた祝賀会で顔を合わせ、カナダのジャスティン・トルドー首相や、ハンガリーのオルバン・ビクトル首相とも会談している。「法律がある」というのは、建前にすぎなかったのだ。なぜ、トランプ氏は石破首相と会わなかったのか。理由は明白だ。会う価値がなかったからだ。トランプ氏がパリで3者会談に応じたのは、ウクライナ停戦の可能性を探るためだった。ゼレンスキー氏は「生産的な会談だった。公正な平和が必要だ」と語っている。ゼレンスキー氏はその後、ドイツの野党指導者と開いた会見で、「外交的解決を探る」と語り、NATO（北大西洋条約機構）に加盟するまでの間、停戦を監視する「外国軍の駐留案」まで口にしている。トランプ氏との会談が下敷きになったのは明らかだ。マクロン氏はウクライナ支援の継続を強く訴えており、停戦を模索するトランプ氏とは距離がある。それでも会談したのは「意味がある相手」だったからだ。ようするに、トランプ氏にとっては、会う価値がある相手なら会うが、なければ会わない。それだけの話なのである。石破首相が「アジア版NATO創設」のような、日本が憲法を改正しなければ実現できない政策を掲げているのは、周知の事実だ。トランプ氏は石破首相が自分の盟友だった安倍元首相の「政敵」だったことも承知している。来年3月末に来年度予算案が成立すれば、「石破おろし」が始まる可能性も高い。そんな石破首相に「会う価値はない」と見たに違いない。石破首相は結局、トランプ氏に会えない状態が続くのではないか。そうなったら、日本にとって一大事だ。中国は「日米同盟が揺らいでいる」とみて、大攻勢を仕掛けてくる可能性がある。すでに、その兆候はある。中国は日本人に対する短期ビザの免除再開を決めた。日本を米国から切り離すチャンスとみて、アメをぶら下げたのだ。逆にムチもある。中国は台湾周辺に100隻規模の軍艦などを展開し、軍事演習を開始する構えを見せている。この機に乗じて、日本と米国を牽制（けんせい）する意味もあるだろう。トランプ氏に見捨てられたも同然の石破政権は「中国の暴発を誘発する促進剤」になっているのだ。慌てた石破政権は、安倍元首相の妻、昭恵夫人を米フロリダ州のトランプ氏の別荘に派遣して、トランプ氏と面会する可能性を探っているようだ。政敵の妻にすがるとは、まさに「なりふり構っていられない」政権の情けなさを示している。このまま石破政権が続けば、「台湾危機」という「日本の危機」が訪れるかもしれない。はせがわ・ゆきひろジャーナリスト。1953年、千葉県生まれ。慶大経済卒、ジョンズホプキンス大学大学院（SAIS）修了。政治や経済、外交・安全保障の問題について、独自情報に基づく解説に定評がある。政府の規制改革会議委員などの公職も務めた。著書『日本国の正体　政治家・官僚・メディア―本当の権力者は誰か』（講談社）で山本七平賞受賞。ユーチューブで「長谷川幸洋と高橋洋一のNEWSチャンネル」配信中。
